study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a001293,steve,2020-07-10,yes,NA,yes,NA,yes,NA,2,2,https://doi.org/10.14284/PANGAEA.329,no,Invalid DOI,NA,NA,NA,NA,NA,NA,NA,NA,This might be a drafting error? DOI is very similar to the one that works,NA,https://doi.org/10.14284/PANGAEA.329,doi.org/10.14284/PANGAEA.329,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.68,2019,"Mortelmans, Jonas; Goossens, Jolien; Martínez, Luz Amadei; Deneudt, Klaas; Cattrijsse, André; Hernandez, Francisco",LifeWatch observatory data: Zooplankton observations in the Belgian part of the North Sea
a001329,steve,2020-11-07,yes,NA,other,Appendix A states that supplementary data is available on journal website but the actual link to the shared data is in the body of the article.,yes,NA,1,1,http://osf.io/rkae4,yes,NA,https://osf.io/rkae4/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",NA,http://osf.io/rkae4,osf.io/rkae4,FALSE,iter02: recoded by me due to other coders missing actual data link,Journal of Research in Personality,10.1016/j.jrp.2019.02.001,2019,"Proyer, René T.; Brauer, Kay; Wolf, Annegret; Chick, Garry",Adult playfulness and relationship satisfaction: An APIM analysis of romantic couples
a001329,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.jrp.2019.02.001,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0092656619300200?via%3Dihub,yes,NA,Science Direct,other,Unable to download without login access,no,NA,Unable to download without login access,NA,NA,NA,FALSE,iter02: recoded by me due to other coders missing actual data link (this record dropped),Journal of Research in Personality,10.1016/j.jrp.2019.02.001,2019,"Proyer, René T.; Brauer, Kay; Wolf, Annegret; Chick, Garry",Adult playfulness and relationship satisfaction: An APIM analysis of romantic couples
a001329,kongmanas,2020-04-14,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.jrp.2019.02.001,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0092656619300200?via%3Dihub,other,The data file is in the ScienceDirect website,NA,yes,NA,other,Need to register to before access to download,The data file is in the ScienceDirect website and the registration is needed to download the data file,NA,NA,NA,FALSE,iter02: recoded by me due to other coders missing actual data link (this record dropped),Journal of Research in Personality,10.1016/j.jrp.2019.02.001,2019,"Proyer, René T.; Brauer, Kay; Wolf, Annegret; Chick, Garry",Adult playfulness and relationship satisfaction: An APIM analysis of romantic couples
a001338,steve,2020-05-21,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/93m8y/,yes,NA,https://osf.io/93m8y/,yes,NA,OSF,yes,NA,yes,NA,Repository also contains data for commentary in separate module - may be relevant,NA,https://osf.io/93m8y/,osf.io/93m8y,FALSE,coded by me alone,Psychological Science,10.1177/0956797617692041,2017,"John, Leslie K.; Donnelly, Grant E.; Roberto, Christina A.",Psychologically Informed Implementations of Sugary-Drink Portion Limits
a001356,steve,2020-09-02,yes,NA,no,NA,other,Online article has direct link to files,1,1,https://intarch.ac.uk/journal/issue52/3/glassdata.xls,yes,NA,https://intarch.ac.uk/journal/issue52/3/glassdata.xls,no,NA,NA,yes,NA,yes,NA,The only data is an included .xls spreadsheet containing legacy data - that is it,NA,https://intarch.ac.uk/journal/issue52/3/glassdata.xls,intarch.ac.uk/journal/issue52/3/glassdata.xls,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.52.3,2019,"Wood, Jonathan; Hsu, Yi-Ting",An Archaeometallurgical Explanation for the Disappearance of Egyptian and Near Eastern Cobalt-Blue Glass at the end of the Late Bronze Age
a001394,steve,2020-09-02,yes,NA,yes,NA,other,Article mentions that data is available as supporting materials and has link to web page for article,2,1,https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc6.zip,yes,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc6.zip,other,hosted by Elsevier - not an independent respository,NA,yes,NA,yes,NA,"Had to go to the journal webpage, then follow link to open data from there. Otherwise, straightforward",https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc6.zip,https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc6.zip,ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc6.zip,FALSE,recoded by me due to two-step link to data,Journal of Research in Personality,10.1016/j.jrp.2017.11.003,2018,"Marcus, David K.; Preszler, Jonathan; Zeigler-Hill, Virgil",A network of dark personality traits: What lies at the heart of darkness?
a001394,steve,2020-09-02,yes,NA,yes,NA,other,Article mentions that data is available as supporting materials and has link to web page for article,2,2,https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc7.zip,yes,NA,https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc7.zip,other,hosted by Elsevier - not an independent respository,NA,yes,NA,yes,NA,"Had to go to the journal webpage, then follow link to open data from there. Otherwise, straightforward",https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc7.zip,https://ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc7.zip,ars.els-cdn.com/content/image/1-s2.0-S0092656617301095-mmc7.zip,FALSE,recoded by me due to two-step link to data,Journal of Research in Personality,10.1016/j.jrp.2017.11.003,2018,"Marcus, David K.; Preszler, Jonathan; Zeigler-Hill, Virgil",A network of dark personality traits: What lies at the heart of darkness?
a001394,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.jrp.2017.11.003,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0092656617301095?via%3Dihub,other,Journal's website at ScienceDirect,NA,yes,NA,yes,NA,Only supplementary data found,NA,NA,NA,FALSE,recoded by me due to two-step link to data,Journal of Research in Personality,10.1016/j.jrp.2017.11.003,2018,"Marcus, David K.; Preszler, Jonathan; Zeigler-Hill, Virgil",A network of dark personality traits: What lies at the heart of darkness?
a001394,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.1016/j.jrp.2017.11.003,other,Leads to main page on ScienceDirect,(resolved url not entered by coder),yes,NA,ScienceDirect,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA,NA,NA,NA,FALSE,recoded by me due to two-step link to data,Journal of Research in Personality,10.1016/j.jrp.2017.11.003,2018,"Marcus, David K.; Preszler, Jonathan; Zeigler-Hill, Virgil",A network of dark personality traits: What lies at the heart of darkness?
a001421,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://figshare.com/authors/Lorna_Richardson/606491,yes,NA,https://figshare.com/authors/Lorna_Richardson/606491,yes,NA,Figshare,yes,NA,yes,NA,Link was to author's generic figshare page; had to figure out the specific files from context in paper,NA,http://figshare.com/authors/Lorna_Richardson/606491,figshare.com/authors/Lorna_Richardson/606491,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.38.1,2014,"Richardson, Lorna-Jane",Understanding Archaeological Authority in a Digital Context
a001422,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5284/1052664,yes,NA,https://archaeologydataservice.ac.uk/archives/view/breedon_nu_2019/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,Multiple files split across different pages arranged by type of data,NA,https://doi.org/10.5284/1052664,doi.org/10.5284/1052664,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.52.6,2019,"Whittaker, Christopher","Breedon Hill, Leicestershire: new surveys and their implications"
a001426,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5285/2503df629a8a485e8582e5150876b210,yes,NA,https://catalogue.ceda.ac.uk/uuid/2503df629a8a485e8582e5150876b210,yes,NA,The CEDA Archive,yes,NA,other,Account required to access data,Account required to access data,NA,http://dx.doi.org/10.5285/2503df629a8a485e8582e5150876b210,dx.doi.org/10.5285/2503df629a8a485e8582e5150876b210,FALSE,coded by me alone,Geoscience Data Journal,10.1002/gdj3.75,2019,"Valdivieso, Maria; Owens, Mathew J.; Scott, Chris J.; Hawkins, Ed; Burt, Stephen; Craig, Philip",Thunderstorm occurrence at ten sites across Great Britain over 1884–1993
a001436,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/AT2FEZ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/AT2FEZ,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.7910/DVN/AT2FEZ,doi.org/10.7910/DVN/AT2FEZ,FALSE,i am the only person to pick up on link,Journal of Behavioral Public Administration,10.30636/jbpa.21.32,2019,"Deslatte, Aaron",A bayesian approach for behavioral public administration: Citizen assessments of local government sustainability performance
a001476,evelyn,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,Figshare,yes,NA,yes,NA,I didn't have any problems with this article,https://figshare.com/s/0bfe19464337b17fb326,https://figshare.com/s/0bfe19464337b17fb326,figshare.com/s/0bfe19464337b17fb326,FALSE,i fixed issue with broken link,Psychological Science,10.1177/0956797618798620,2018,"Sommet, Nicolas; Morselli, Davide; Spini, Dario",Income Inequality Affects the Psychological Health of Only the People Facing Scarcity
a001476,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,3,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,https://figshare.com/s/0bfe19464337b17fb326,yes,NA,Figshare,yes,NA,yes,NA,"Straightforward, no issues",https://figshare.com/s/0bfe19464337b17fb326,https://figshare.com/s/0bfe19464337b17fb326,figshare.com/s/0bfe19464337b17fb326,FALSE,i fixed issue with broken link,Psychological Science,10.1177/0956797618798620,2018,"Sommet, Nicolas; Morselli, Davide; Spini, Dario",Income Inequality Affects the Psychological Health of Only the People Facing Scarcity
a001476,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,2,2,https://forscenter.ch/en/our-surveys/swiss-household-panel/,no,error 404',NA,NA,NA,NA,NA,NA,NA,NA,NA,http://forscenter.ch/en/our-surveys/swiss-household-panel/,http://forscenter.ch/en/our-surveys/swiss-household-panel/,forscenter.ch/en/our-surveys/swiss-household-panel,FALSE,i fixed issue with broken link,Psychological Science,10.1177/0956797618798620,2018,"Sommet, Nicolas; Morselli, Davide; Spini, Dario",Income Inequality Affects the Psychological Health of Only the People Facing Scarcity
a001476,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,2,http://forscenter.ch/en/our-surveys/swiss-household-panel/,other,"Link as provided results in a 404 error, but the links on the website make it very easy to find the updated location of the data (link via https://forscenter.ch/projects/swiss-household-panel/)",https://forsbase.unil.ch/project/study-public-overview/16970/0/,yes,NA,FORSbase,other,Files require an account login to access,no,NA,Access to data controlled by the FORSbase staff (see https://forsbase.unil.ch/base/faqs/#1.2 - not guaranteed that data can be accessed),http://forscenter.ch/en/our-surveys/swiss-household-panel/,http://forscenter.ch/en/our-surveys/swiss-household-panel/,forscenter.ch/en/our-surveys/swiss-household-panel,FALSE,i fixed issue with broken link,Psychological Science,10.1177/0956797618798620,2018,"Sommet, Nicolas; Morselli, Davide; Spini, Dario",Income Inequality Affects the Psychological Health of Only the People Facing Scarcity
a001476,sophia,2020-04-05,yes,NA,yes,NA,yes,NA,2,1,http://www.worldvaluessurvey.org/,yes,NA,http://www.worldvaluessurvey.org/wvs.jsp,yes,NA,World Values Survey,no,NA,NA,NA,links to the general homepage for the repository,http://www.worldvaluessurvey.org/,http://www.worldvaluessurvey.org/,www.worldvaluessurvey.org,FALSE,i fixed issue with broken link,Psychological Science,10.1177/0956797618798620,2018,"Sommet, Nicolas; Morselli, Davide; Spini, Dario",Income Inequality Affects the Psychological Health of Only the People Facing Scarcity
a001476,steve,2020-08-29,yes,NA,yes,NA,yes,NA,3,1,http://www.worldvaluessurvey.org/,yes,NA,http://www.worldvaluessurvey.org/wvs.jsp,no,NA,NA,other,"The link is the project homepage, had to follow links to find some files to access (and it is not clear which files are relevant). Also, need to agree with terms of use before downloading (but no registration/approval required per se).",partial,"Many files across different pages, just downloaded codebook for Wave 7 to check","It looks like data is quite easily potentially available, with only a small amount of gatekeeping",http://www.worldvaluessurvey.org/,http://www.worldvaluessurvey.org/,www.worldvaluessurvey.org,FALSE,i fixed issue with broken link,Psychological Science,10.1177/0956797618798620,2018,"Sommet, Nicolas; Morselli, Davide; Spini, Dario",Income Inequality Affects the Psychological Health of Only the People Facing Scarcity
a001501,adrian,2020-04-06,yes,NA,yes,NA,yes,NA,1,1,https://dx.doi.org/10.7910/DVN/DEMP8Q,no,DOI not found,NA,NA,NA,NA,NA,NA,NA,NA,Error: DOI not found,NA,https://dx.doi.org/10.7910/DVN/DEMP8Q,dx.doi.org/10.7910/DVN/DEMP8Q,FALSE,i fixed issue with broken link,American Journal of Political Science,10.1111/ajps.12312,2017,"Hemker, Johannes; Rink, Anselm",Multiple Dimensions of Bureaucratic Discrimination: Evidence from German Welfare Offices
a001501,steve,2020-07-27,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/DEMP8Q,other,DOI not found; data found by searching Harvard Dataverse by author name,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NMJ4W9,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Original link did not work, DOI does not exist",NA,http://dx.doi.org/10.7910/DVN/DEMP8Q,dx.doi.org/10.7910/DVN/DEMP8Q,FALSE,i fixed issue with broken link,American Journal of Political Science,10.1111/ajps.12312,2017,"Hemker, Johannes; Rink, Anselm",Multiple Dimensions of Bureaucratic Discrimination: Evidence from German Welfare Offices
a001545,steve,2020-07-27,yes,NA,yes,NA,yes,NA,3,3,http://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,yes,NA,https://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,no,NA,NA,yes,NA,yes,NA,"Straightforward, no issues",http://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,http://journals.sagepub.com/doi/suppl/10.1177/0956797618761661,journals.sagepub.com/doi/suppl/10.1177/0956797618761661,FALSE,i coded an additional link,Psychological Science,10.1177/0956797618761661,2018,"Watts, Tyler W.; Duncan, Greg J.; Quan, Haonan",Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes
a001545,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,2,2,https://nces.ed.gov/ecls/dataproducts.asp,no,Error 403: Forbidden - access is denied,NA,NA,NA,NA,NA,NA,NA,NA,Error 403 - Forbidden access to link 2,https://nces.ed.gov/ecls/dataproducts.asp,https://nces.ed.gov/ecls/dataproducts.asp,nces.ed.gov/ecls/dataproducts.asp,FALSE,i coded an additional link,Psychological Science,10.1177/0956797618761661,2018,"Watts, Tyler W.; Duncan, Greg J.; Quan, Haonan",Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes
a001545,steve,2020-07-27,yes,NA,yes,NA,yes,NA,3,2,https://nces.ed.gov/ecls/dataproducts.asp,yes,NA,https://nces.ed.gov/ecls/dataproducts.asp,yes,NA,NCES,yes,NA,partial,Total download size exceeded 100MB,"Site has many large files for download, but all seem publicly available",https://nces.ed.gov/ecls/dataproducts.asp,https://nces.ed.gov/ecls/dataproducts.asp,nces.ed.gov/ecls/dataproducts.asp,FALSE,i coded an additional link,Psychological Science,10.1177/0956797618761661,2018,"Watts, Tyler W.; Duncan, Greg J.; Quan, Haonan",Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes
a001545,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,2,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,ICPSR,other,"Text in the article mentions: Our data-use agreement prevented us from posting these data online, but the data set is available on request from the ICPSR website - so cannot seem to access open data",no,NA,Cannot seem to access open data as need to request it from ICPSR,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,FALSE,i coded an additional link,Psychological Science,10.1177/0956797618761661,2018,"Watts, Tyler W.; Duncan, Greg J.; Quan, Haonan",Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes
a001545,steve,2020-07-27,yes,NA,yes,NA,yes,NA,3,1,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,yes,NA,https://www.icpsr.umich.edu/web/ICPSR/series/00233,yes,NA,ICPSR,other,Permission required to access data files,no,NA,Permission required to access data files,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,https://www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,www.icpsr.umich.edu/icpsrweb/ICPSR/series/00233,FALSE,i coded an additional link,Psychological Science,10.1177/0956797618761661,2018,"Watts, Tyler W.; Duncan, Greg J.; Quan, Haonan",Revisiting the Marshmallow Test: A Conceptual Replication Investigating Links Between Early Delay of Gratification and Later Outcomes
a001599,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6078/M7CR5R8Z,yes,NA,https://opencontext.org/projects/23696274-1f6d-44ca-9697-36b9d5e3fe5d,yes,NA,Open Context,yes,NA,partial,202 files required downloading separately,Note that data was redacted slightly (item locations); separate files for each item in the data collection?,NA,https://doi.org/10.6078/M7CR5R8Z,doi.org/10.6078/M7CR5R8Z,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.52.8,2019,"Karskens, Grace; Burnett, Georgia; Ross, Shawn","Traces in a Lost Landscape: Aboriginal archaeological sites, Dyarubbin/Nepean River and contiguous areas, NSW, Australia (Data Paper)"
a001654,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://figshare.com/articles/Mapping_the_Structure_of_the_Archaeological_Web/1008911,yes,NA,https://figshare.com/articles/Mapping_the_Structure_of_the_Archaeological_Web/1008911,yes,NA,Figshare,yes,NA,yes,NA,"Straightforward, no issues",NA,http://figshare.com/articles/Mapping_the_Structure_of_the_Archaeological_Web/1008911,figshare.com/articles/Mapping_the_Structure_of_the_Archaeological_Web/1008911,FALSE,coded by me alone,Internet Archaeology,10.11141/ia.39.1,2015,"Carleton University; Graham, Shawn",Mapping the Structure of the Archaeological Web
