study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,use_code,review_notes,corrected_link_url
a000292,evelyn,2020-05-13,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/,yes,NA,https://www.iris-database.org/iris/app/home/,yes,NA,Iris Database,other,Need login to access and download the files,other,Need login to access and download the files,Need login to access and download the files,FALSE,coder did not capture full url due to link break,
a000292,michelle,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS DATABASE,yes,NA,other,Need to fill in a form to download data,Did not download data as form is required to be filled out,TRUE,,
a000292,nguyenlam,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,other,"The link cannot be accessed directly by clicking the hyberlink in the article. However, if I copy the link and open it in new internet window, the link works.",https://www.iris-database.org/iris/app/home/%20detail?id=york:934328,yes,NA,IRIS,yes,NA,yes,NA,Note in link_works_noother,TRUE,,
a000294,steve,2020-08-26,yes,NA,yes,NA,yes,NA,1,1,http://www.osf.io/fpsu8,yes,NA,https://osf.io/fpsu8/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,"This case is interesting - embedded link adds ""http://www."" to the text url - perhaps an automatic conversion issue in the PDF?",
a000294,sophia,2020-04-04,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/fpsu8/,yes,NA,https://osf.io/fpsu8/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,http://www.osf.io/fpsu8
a000294,oliver,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,journals.sagepub.com/doi/%20suppl/10.1177/0956797619826972,yes,NA,https://journals.sagepub.com/doi/suppl/10.1177/0956797619826972,yes,NA,SAGE,no,NA,NA,NA,NA,FALSE,coder missed explicit link to data,
a000295,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/57zkv,yes,NA,https://osf.io/57zkv/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000295,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/57zkv/,yes,NA,https://osf.io/57zkv/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://osf.io/57zkv
a000295,sophia,2020-04-16,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/57zkv/,yes,NA,https://osf.io/57zkv/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,https://osf.io/57zkv
a000295,sophia,2020-04-16,yes,NA,yes,NA,yes,NA,2,2,https://www.iris-database.org,yes,NA,https://www.iris-database.org/iris/app/home/index;jsessionid=DEF914500691025AF1156FF411BEC760,yes,NA,IRIS Database,no,NA,NA,NA,This links to the general homepage of the repository,TRUE,Should be included,
a000295,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,2,https://www.iris-database.org,other,"link works, but is to the generic homepage. Searching required to find actual data",https://www.iris-database.org/iris/app/home/detail?id=york:935345,yes,NA,IRIS,other,Registration form required before data can be downloaded,yes,NA,Had to search from IRIS homepage,TRUE,,
a000299,oliver,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.1016/j.jesp.2019.04.008,other,Recursive loop,Not resolved,other,Not resolved,NA,other,Recursive loop,no,NA,NA,FALSE,coder missed explicit link to data,
a000299,michelle,2020-04-23,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/zbu3x/,yes,NA,https://osf.io/zbu3x/,yes,NA,OSF,yes,NA,yes,NA,"There was a supplementary data link (but ignored because there was an open data link), supplementary data link: doi.org/10.1016/j.jesp.2019.04.008",TRUE,,
a000299,steve,2020-08-26,yes,NA,other,"Appendix A is explicitly called ""Supplemental data"" but is just a document, not data. Actual shared data is buried in body of article text.",yes,NA,1,1,https://osf.io/zbu3x/,yes,NA,https://osf.io/zbu3x/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000300,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/4rs5x/,yes,NA,https://osf.io/4rs5x/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000300,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/4rs5x/,yes,NA,https://osf.io/4rs5x/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000300,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/9tm36/,no,"""Resource deleted""",NA,NA,NA,NA,NA,NA,NA,NA,I didn't have any problems with this article,TRUE,should be included,
a000300,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/9tm36/,yes,NA,https://osf.io/9tm36/,yes,NA,OSF,no,NA,NA,NA,"url works, but displays message ""resource deleted: user has deleted this content""",TRUE,,
a000300,oliver,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,osf.io/4rs5x/,yes,NA,https://osf.io/4rs5x/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA,FALSE,coder cleaned url,https://osf.io/4rs5x/
a000343,sophia,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,1https://osf.io/8z2an,yes,NA,https://osf.io/8z2an,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,trivial typo when entering link_url,https://osf.io/8z2an/
a000343,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/8z2an/,yes,NA,https://osf.io/8z2an,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,TRUE,,
a000343,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/8z2an/,yes,NA,https://osf.io/8z2an/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000345,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,2,2,http://www.shinyapps.org/apps/metaExplorer/,yes,NA,http://www.shinyapps.org/apps/metaExplorer/,yes,NA,ShinyApps,yes,NA,other,Data files exceeded 100MB,Data files exceeded 100MB,FALSE,link is not relevant - just an interactive app to explore/remix the methods described in the paper,
a000345,evelyn,2020-04-28,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/rf3ys/,yes,NA,https://osf.io/rf3ys/,yes,NA,OSF,yes,NA,other,Data files exceeded 100MB,Data files exceeded 100MB,TRUE,,
a000345,sophia,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/rf3ys/,yes,NA,https://osf.io/rf3ys/,yes,NA,OSF,yes,NA,other,was able to download one zip file but the second was over 100MB,I didn't have any problems with this article,TRUE,,
a000358,evelyn,2020-04-04,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/dpsyz/?view_only=a256f1d6e5fb4d97adac2147f58811ae,yes,NA,https://osf.io/dpsyz/?view_only=a256f1d6e5fb4d97adac2147f58811ae,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000358,sophia,2020-04-04,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/dpsyz/?view_only1⁄4a256f1d6e5fb4d97adac2147f58811ae,yes,NA,https://osf.io/dpsyz/?view_only=a256f1d6e5fb4d97adac2147f58811ae,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,encoding issue with url,https://osf.io/dpsyz/?view_only=a256f1d6e5fb4d97adac2147f58811ae
a000369,kongmanas,2020-04-04,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/5fbac/,yes,NA,https://osf.io/5fbac,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000369,steve,2020-07-24,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/5fbac/,yes,NA,https://osf.io/5fbac,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000369,kongmanas,2020-04-04,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/gx4j7/,yes,NA,https://osf.io/gx4j7/,yes,NA,OSF,other,only addiction registration file exist,yes,NA,"No data file available, there is only addiction registration file.",FALSE,just the prereg document,
a000372,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/9KSHOE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/9KSHOE,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000372,steve,2020-08-26,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/9KSHOE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/9KSHOE,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000372,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,journals.sagepub.com/doi/suppl/10.1177/0956797618822798,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/9KSHOE,yes,NA,Harvard version of Dataverse,yes,NA,other,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",NA,FALSE,coder missed explicit link to data,
a000381,nguyenlam,2020-04-16,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/9dm3u/,yes,NA,https://osf.io/9dm3u/,yes,NA,OSF,yes,NA,yes,NA,"Note in ""number_of_links:"": 2 links provided",TRUE,,
a000381,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/9dm3u/,yes,NA,https://osf.io/9dm3u/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000381,nguyenlam,2020-04-16,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/dkrmw/,yes,NA,https://osf.io/dkrmw/,yes,NA,OSF,yes,NA,yes,NA,"Note in ""number_of_links:"": 2 links provided",TRUE,"this is actually a link to a different study, noted in log",
a000381,steve,2020-08-26,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/dkrmw/,yes,NA,https://osf.io/dkrmw/,yes,NA,OSF,yes,NA,yes,NA,This repository is for a different unrelated study - noted in log,TRUE,,
a000381,evelyn,2020-05-08,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/s8z9j/registrations,yes,NA,https://osf.io/s8z9j/registrations,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,"explicit link to materials, not relevant",
a000389,michelle,2020-05-08,yes,NA,yes,NA,yes,NA,3,3,http://www.psych.nyu.edu/westlab/lab-resources.html,yes,NA,http://www.psych.nyu.edu/westlab/lab-resources.html,yes,NA,THE WEST INTERPERSONAL PERCEPTION LAB,yes,NA,yes,NA,I didn't have any problems with this link,TRUE,additional data - should be collected,
a000389,steve,2020-08-26,yes,NA,yes,NA,yes,NA,3,2,http://www.psych.nyu.edu/westlab/lab-resources.html,yes,NA,http://www.psych.nyu.edu/westlab/lab-resources.html,no,NA,NA,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000389,michelle,2020-05-08,yes,NA,yes,NA,yes,NA,3,2,https://osf.io/f78gs/,yes,NA,https://osf.io/f78gs/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this link,TRUE,additional data - should be collected,
a000389,steve,2020-08-26,yes,NA,yes,NA,yes,NA,3,3,https://osf.io/f78gs/,yes,NA,https://osf.io/f78gs/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000389,matthew,2020-04-15,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/kq897,yes,NA,https://osf.io/kq897,yes,NA,OSF,yes,NA,yes,NA,No problems with this article,TRUE,,
a000389,michelle,2020-05-08,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/kq897,yes,NA,https://osf.io/kq897,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this link,TRUE,,
a000389,steve,2020-08-26,yes,NA,yes,NA,yes,NA,3,1,https://osf.io/kq897,yes,NA,https://osf.io/kq897,yes,NA,OSF Registries,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000391,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,4,3,European Bioinformations Institute Accession No. PRJEB11414,other,Needed to navigate to European Bioinformatics Institute website and search by accession number,https://www.ebi.ac.uk/ena/browser/view/PRJEB11414,yes,NA,European Nucleotide Archive,yes,NA,partial,Files exceed 100MB - single file plus metadata downloaded,Large genetic dataset many GB,TRUE,,
a000391,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,4,4,European Bioinformations Institute Accession No. PRJEB30873,other,Needed to navigate to European Bioinformatics Institute website and search by accession number,https://www.ebi.ac.uk/ena/browser/view/PRJEB30873,yes,NA,European Nucleotide Archive,yes,NA,yes,NA,Was able to download all files listed on page,TRUE,,
a000391,michelle,2020-05-05,yes,NA,yes,NA,yes,NA,2,2,https://github.com/knights-lab/douc_gut_sites,yes,NA,https://github.com/knights-lab/douc_gut_sites,yes,NA,GITHUB,yes,NA,yes,NA,I didn't have any problems with this link,TRUE,"should be included, mentions data",
a000391,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,4,2,https://github.com/knights-lab/douc_gut_sites,yes,NA,https://github.com/knights-lab/douc_gut_sites,yes,NA,Github,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000391,michelle,2020-05-05,yes,NA,yes,NA,yes,NA,2,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS DATABASE,yes,NA,other,Need to fill in a form to download data,Did not download data as form is required to be filled out,TRUE,,
a000391,sophia,2020-04-10,yes,NA,yes,NA,yes,NA,1,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS Database,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000391,steve,2020-09-02,yes,NA,yes,NA,other,Article contains both links and provides accession numbers to data resources without hyperlinks,4,1,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,https://www.iris-database.org/iris/app/home/detail?id=york:934328,yes,NA,IRIS,other,Registration form required before data can be downloaded,yes,NA,"Straightforward, no issues",TRUE,,
a000409,adrian,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6084/m9.figshare.4742935.v2,yes,NA,https://figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2,yes,NA,Figshare,yes,NA,other,File >100MB,File 375MB. Did not upload to Drive,TRUE,,
a000409,evelyn,2020-05-30,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6084/m9.figshare.4742935.v2,yes,NA,https://figshare.com/articles/Materials_for_Pupillary_Responses_to_Words_That_Convey_a_Sense_of_Brightness_or_Darkness/4742935/2,yes,NA,Figshare,yes,NA,other,Data files exceeded 100MB,Data files exceeded 100MB,TRUE,,
a000409,phuong,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.6084/m9_.figshare.4742935.v2,no,Not found,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,drop - coder inserted extra character (due to line break) and broke url - already double coded correctly so safe to drop,
a000419,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.5281/zenodo.18545,yes,NA,https://zenodo.org/record/18545,no,NA,NA,yes,NA,yes,NA,NA,FALSE,"coder cleaned url before pasting, dropped http",http://dx.doi.org/10.5281/zenodo.18545
a000419,phuong,2020-04-17,yes,NA,yes,NA,yes,NA,1,1,"http://dx.doi.org/10.5281/
zenodo.18545",other,The hyperlink was not correct,https://zenodo.org/record/18545#.XpmYS9MzZp8,yes,NA,OSF,yes,NA,yes,NA,The hyperlink was not correct,FALSE,line break garbled url for this coder,http://dx.doi.org/10.5281/zenodo.18545
a000419,evelyn,2020-05-13,yes,NA,yes,NA,yes,NA,1,1,https://zenodo.org/record/18545,yes,NA,https://zenodo.org/record/18545,yes,NA,Zenodo,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted resolved url,http://dx.doi.org/10.5281/zenodo.18545
a000421,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/b8c7z/,yes,NA,https://osf.io/b8c7z/,yes,NA,OSF,yes,NA,yes,NA,Procedure data,TRUE,,
a000421,michelle,2020-05-01,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/b8c7z/,yes,NA,https://osf.io/b8c7z/,yes,NA,OSF,yes,NA,other,File size > 100 MB,"Did not download files as they were greater than 100MB, however, there was a supplementary data link (but ignored because there was an open data link), supplementary data link: online at http://dx.doi.org/10.1016/j.jesp.2017.06.021",TRUE,,
a000421,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/ua5pk/,yes,NA,https://osf.io/ua5pk,yes,NA,OSF,yes,NA,other,File size >100MB,Pre-registered data. File not uploaded as too big,FALSE,this is just the preregistration - no data files,
a000422,aniruddah,2020-05-15,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sgwv6/,yes,NA,https://osf.io/sgwv6,yes,NA,OSF,yes,NA,yes,NA,No issues with this article.,TRUE,,
a000422,kongmanas,2020-04-15,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sgwv6/,yes,NA,https://osf.io/sgwv6,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000422,sophia,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/sgwv6/files/,yes,NA,https://osf.io/sgwv6/files/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder jumped ahead to the files/ subfolder but original url was the base page,https://osf.io/sgwv6/
a000425,phuong,2020-04-08,yes,NA,yes,NA,yes,NA,1,1,"www.dx.doi.org/10.7910/
DVN/DIDBMQ",yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,issue with line break in url,www.dx.doi.org/10.7910/DVN/DIDBMQ
a000425,michelle,2020-05-05,yes,NA,yes,NA,yes,NA,1,1,www.dx.doi.org/10.7910/DVN/DIDBMQ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DIDBMQ,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000439,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,2,2,http://dx.doi.org/10.7910/DVN/8N3H88,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8N3H88,yes,NA,Dataverse,yes,NA,yes,NA,Doc file,FALSE,these are explicitly referenced to be materials - checked and just materials no code or analysis - safe to drop,
a000439,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,2,1,http://dx.doi.org/10.7910/DVN/HDMGLY,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY,yes,NA,Dataverse,yes,NA,yes,NA,Excel file,TRUE,,
a000439,michelle,2020-05-05,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/HDMGLY,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HDMGLY,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000440,kongmanas,2020-04-18,yes,NA,yes,NA,yes,NA,1,1,10.17605/OSF.IO/ZFPMD,yes,NA,https://osf.io/zfpmd/,yes,NA,OSF,yes,NA,yes,NA,The URL link to data repositary was in the reference section,FALSE,correct doi but adjusting to include the url version,http://dx.doi.org/10.17605/OSF.IO/ZFPMD
a000440,evelyn,2020-05-13,yes,NA,yes,NA,yes,NA,1,1,doi:10.1037/0033-2909.130.5.813,yes,NA,https://osf.io/zfpmd/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,coder pasted wrong doi from references section - copied and pasted adjacent DOI to the correct one - resolved url indicates they actually selected the correct one,http://dx.doi.org/10.17605/OSF.IO/ZFPMD
a000440,steve,2020-08-09,yes,NA,no,NA,yes,NA,1,1,http://dx.doi.org/10.17605/OSF.IO/ZFPMD,yes,NA,https://osf.io/zfpmd/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000450,kongmanas,2020-04-04,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/ry75j,yes,NA,https://osf.io/ry75j/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,TRUE,,
a000450,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/ry75j/,yes,NA,https://osf.io/ry75j/,yes,NA,OSF,yes,NA,yes,NA,Ok,FALSE,pasted resolved url,https://osf.io/ry75j
a000450,evelyn,2020-05-30,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/ry75j/,yes,NA,https://osf.io/ry75j/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,FALSE,pasted resolved url,https://osf.io/ry75j
a000450,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/zsbwt/,yes,NA,https://osf.io/zsbwt/,yes,NA,OSF,yes,NA,yes,NA,Preregistration data,FALSE,"just prereg doc, no files",
a000464,steve,2020-07-24,yes,NA,yes,NA,yes,NA,2,2,http://neurovault.org/collections/YYMVWBOF/,yes,NA,https://neurovault.org/collections/YYMVWBOF/,yes,NA,NeuroVault,yes,NA,yes,NA,"Downloaded files needed renaming, file extensions might be incorrect",TRUE,should be included,
a000464,michelle,2020-04-16,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/c8gbj/,yes,NA,https://osf.io/c8gbj/,yes,NA,OSF,yes,NA,yes,NA,"Under 'Open Practices' segment, it says individual level imaging data is available upon request",TRUE,,
a000464,steve,2020-07-24,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/c8gbj/,yes,NA,https://osf.io/c8gbj/,yes,NA,OSF,yes,NA,yes,NA,"Straightforward, no issues",TRUE,,
a000473,oliver,2020-04-02,yes,NA,yes,NA,yes,NA,1,1,datadryad.org/stash/dataset/doi:10.5061/dryad.d2441,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.d2441,yes,NA,DRYAD,yes,NA,yes,NA,NA,FALSE,pasted resolved url,http://dx.doi.org/10.5061/dryad.d2441
