study_id,coder,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url_cleaned,review_coding,review_notes,Publication Title,DOI,Publication Year,Author,Title
a000925,kongmanas,2020-04-13,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.7910/DVN/TJ1ZXX,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TJ1ZXX,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.7910/DVN/TJ1ZXX,doi.org/10.7910/DVN/TJ1ZXX,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TJ1ZXX,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12349,2018,"Bisgaard, Martin; Slothuus, Rune",Partisan Elites as Culprits? How Party Cues Shape Partisan Perceptual Gaps
a000925,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/TJ1ZXX,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TJ1ZXX,yes,NA,Harvard version of Dataverse,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA,NA,doi.org/10.7910/DVN/TJ1ZXX,doi.org/10.7910/DVN/TJ1ZXX,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TJ1ZXX,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12349,2018,"Bisgaard, Martin; Slothuus, Rune",Partisan Elites as Culprits? How Party Cues Shape Partisan Perceptual Gaps
a000926,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/J2FA5R,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/J2FA5R,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,https://doi.org/10.7910/DVN/J2FA5R,doi.org/10.7910/DVN/J2FA5R,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/J2FA5R,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12328,2018,"Spenkuch, Jörg L.; Tillmann, Philipp",Elite Influence? Religion and the Electoral Success of the Nazis
a000926,kongmanas,2020-04-13,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/J2FA5R,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/J2FA5R,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/J2FA5R,doi.org/10.7910/DVN/J2FA5R,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/J2FA5R,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12328,2018,"Spenkuch, Jörg L.; Tillmann, Philipp",Elite Influence? Religion and the Electoral Success of the Nazis
a000933,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5683/SP/OQDRJG,yes,NA,https://dataverse.scholarsportal.info/dataset.xhtml?persistentId=doi:10.5683/SP/OQDRJG,yes,NA,Scholars Portal Dataverse,yes,NA,other,Account required to access data,Account required to access data,NA,https://doi.org/10.5683/SP/OQDRJG,doi.org/10.5683/SP/OQDRJG,dataverse.scholarsportal.info/dataset.xhtml?persistentId=doi:10.5683/SP/OQDRJG,NA,NA,Geoscience Data Journal,10.1002/gdj3.69,2019,"Haynes, Kristine M.; Connon, Ryan F.; Quinton, William L.","Hydrometeorological measurements in peatland-dominated, discontinuous permafrost at Scotty Creek, Northwest Territories, Canada"
a000933,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.5683/SP/OQDRJG,yes,NA,https://dataverse.scholarsportal.info/dataset.xhtml?persistentId=doi:10.5683/SP/OQDRJG,yes,NA,Scholars Portal Dataverse,yes,NA,other,Account required to access data,Account required to access data,NA,https://doi.org/10.5683/SP/OQDRJG,doi.org/10.5683/SP/OQDRJG,dataverse.scholarsportal.info/dataset.xhtml?persistentId=doi:10.5683/SP/OQDRJG,NA,NA,Geoscience Data Journal,10.1002/gdj3.69,2019,"Haynes, Kristine M.; Connon, Ryan F.; Quinton, William L.","Hydrometeorological measurements in peatland-dominated, discontinuous permafrost at Scotty Creek, Northwest Territories, Canada"
a000935,adrian,2020-04-14,yes,NA,yes,NA,yes,NA,1,1,http://osf.io/pg9ca,yes,NA,https://accounts.osf.io/login?service=https://osf.io/pg9ca/,yes,NA,OSF,yes,NA,other,Login required,Could not access as login needed,NA,http://osf.io/pg9ca,osf.io/pg9ca,accounts.osf.io/login?service=https://osf.io/pg9ca,FALSE,valid redirection - project requires a login,Law and Human Behavior,10.1037/lhb0000337,2019,"Guyll, Max; Yang, Yueran; Madon, Stephanie; Smalarz, Laura; Lannin, Daniel G.",Mobilization and resistance in response to interrogation threat.
a000935,phuong,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,osf.io/pg9ca,yes,NA,https://accounts.osf.io/login?service=https://osf.io/pg9ca/,yes,NA,OSF,yes,NA,other,an account was required to download,NA,NA,osf.io/pg9ca,osf.io/pg9ca,accounts.osf.io/login?service=https://osf.io/pg9ca,FALSE,valid redirection - project requires a login,Law and Human Behavior,10.1037/lhb0000337,2019,"Guyll, Max; Yang, Yueran; Madon, Stephanie; Smalarz, Laura; Lannin, Daniel G.",Mobilization and resistance in response to interrogation threat.
a000943,evelyn,2020-05-22,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/R3GZZW,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R3GZZW,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/R3GZZW,doi.org/10.7910/DVN/R3GZZW,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R3GZZW,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12330,2018,"McConnell, Christopher; Margalit, Yotam; Malhotra, Neil; Levendusky, Matthew",The Economic Consequences of Partisanship in a Polarized Era
a000943,kongmanas,2020-04-06,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/R3GZZW,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R3GZZW,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/R3GZZW,doi.org/10.7910/DVN/R3GZZW,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R3GZZW,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12330,2018,"McConnell, Christopher; Margalit, Yotam; Malhotra, Neil; Levendusky, Matthew",The Economic Consequences of Partisanship in a Polarized Era
a000943,sophia,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/R3GZZW.,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R3GZZW,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/R3GZZW.,doi.org/10.7910/DVN/R3GZZW,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R3GZZW,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12330,2018,"McConnell, Christopher; Margalit, Yotam; Malhotra, Neil; Levendusky, Matthew",The Economic Consequences of Partisanship in a Polarized Era
a000951,andy,2020-08-31,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1034389,yes,NA,https://archaeologydataservice.ac.uk/archives/view/cottamb_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,No issues,NA,http://dx.doi.org/10.5284/1034389,dx.doi.org/10.5284/1034389,archaeologydataservice.ac.uk/archives/view/cottamb_2015,NA,NA,Internet Archaeology,10.11141/ia.42.3,2016,"Richards, Julian D.; Haldenby, Dave",The Viking Great Army and its Legacy: plotting settlement shift using metal-detected finds
a000951,steve,2020-07-10,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.5284/1034389,yes,NA,https://archaeologydataservice.ac.uk/archives/view/cottamb_2015/,yes,NA,Archaeology Data Service,yes,NA,yes,NA,"Straightforward, no issues",NA,http://dx.doi.org/10.5284/1034389,dx.doi.org/10.5284/1034389,archaeologydataservice.ac.uk/archives/view/cottamb_2015,NA,NA,Internet Archaeology,10.11141/ia.42.3,2016,"Richards, Julian D.; Haldenby, Dave",The Viking Great Army and its Legacy: plotting settlement shift using metal-detected finds
a000952,evelyn,2020-04-22,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.1016/j.jrp.2018.04.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0092656618300394?via%3Dihub,yes,NA,Science Direct,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.1016/j.jrp.2018.04.007,doi.org/10.1016/j.jrp.2018.04.007,www.sciencedirect.com/science/article/abs/pii/S0092656618300394?via%3Dihub,FALSE,already coded by me - it looks like all is ok with this case,Journal of Research in Personality,10.1016/j.jrp.2018.04.007,2018,"Ward, Robert; Scott, Naomi Jane",Cues to mental health from men’s facial appearance
a000952,steve,2020-07-25,yes,NA,no,NA,yes,NA,1,1,https://doi.org/10.1016/j.jrp.2018.04.007,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0092656618300394?via%3Dihub,no,NA,NA,yes,NA,yes,NA,Link labelled as supplementary data - not immediately obvious that this was the shared data and code mentioned at the start of the results section. Data hosted on journal website (ScienceDirect),NA,https://doi.org/10.1016/j.jrp.2018.04.007,doi.org/10.1016/j.jrp.2018.04.007,www.sciencedirect.com/science/article/abs/pii/S0092656618300394?via%3Dihub,FALSE,already coded by me - it looks like all is ok with this case,Journal of Research in Personality,10.1016/j.jrp.2018.04.007,2018,"Ward, Robert; Scott, Naomi Jane",Cues to mental health from men’s facial appearance
a000954,michelle,2020-05-04,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/2VF2J0,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2VF2J0,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.7910/DVN/2VF2J0,doi.org/10.7910/DVN/2VF2J0,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2VF2J0,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12406,2019,"Pardos‐Prado, Sergi; Xena, Carla",Skill Specificity and Attitudes toward Immigration
a000954,steve,2020-05-21,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/2VF2J0,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2VF2J0,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Straightforward, no issues",NA,https://doi.org/10.7910/DVN/2VF2J0,doi.org/10.7910/DVN/2VF2J0,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/2VF2J0,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12406,2019,"Pardos‐Prado, Sergi; Xena, Carla",Skill Specificity and Attitudes toward Immigration
a000967,evelyn,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,http://doi.org/10.17605/OSF.IO/3R2QY,yes,NA,https://osf.io/3r2qy/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://doi.org/10.17605/OSF.IO/3R2QY,doi.org/10.17605/OSF.IO/3R2QY,osf.io/3r2qy,FALSE,link_url was a DOI shortcut to a OSF repo - was able to match unique info in link_url to unique info in resolved_url,Archives of Scientific Psychology,10.1037/arc0000067,2019,"Gernsbacher, Morton Ann; Yergeau, Melanie",Empirical failures of the claim that autistic people lack a theory of mind.
a000967,kongmanas,2020-04-19,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.17605/OSF.IO/3R2QY,yes,NA,https://osf.io/3r2qy/,yes,NA,OSF,yes,NA,yes,NA,I didn't have any problems with this article,NA,https://doi.org/10.17605/OSF.IO/3R2QY,doi.org/10.17605/OSF.IO/3R2QY,osf.io/3r2qy,FALSE,link_url was a DOI shortcut to a OSF repo - was able to match unique info in link_url to unique info in resolved_url,Archives of Scientific Psychology,10.1037/arc0000067,2019,"Gernsbacher, Morton Ann; Yergeau, Melanie",Empirical failures of the claim that autistic people lack a theory of mind.
a000973,sophia,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/F9ICHH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/F9ICHH,yes,NA,Harvard Dataverse Network,yes,NA,other,file was 100MB,I didn't have any problems with this article,http://dx.doi.org/10.7910/DVN/F9ICHH,http://dx.doi.org/10.7910/DVN/F9ICHH,dx.doi.org/10.7910/DVN/F9ICHH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/F9ICHH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,Psychological Science,10.1177/0956797615594620,2015,"Barberá, Pablo; Jost, John T.; Nagler, Jonathan; Tucker, Joshua A.; Bonneau, Richard",Tweeting From Left to Right: Is Online Political Communication More Than an Echo Chamber?
a000973,steve,2020-08-27,yes,NA,yes,NA,yes,NA,2,1,http://dx.doi.org/10.7910/DVN/F9ICHH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/F9ICHH,yes,NA,Harvard Dataverse,yes,NA,yes,NA,"Had to agree to terms of access - only anonymised data available for download, needed to contact author for full original dataset",http://dx.doi.org/10.7910/DVN/F9ICHH,http://dx.doi.org/10.7910/DVN/F9ICHH,dx.doi.org/10.7910/DVN/F9ICHH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/F9ICHH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,Psychological Science,10.1177/0956797615594620,2015,"Barberá, Pablo; Jost, John T.; Nagler, Jonathan; Tucker, Joshua A.; Bonneau, Richard",Tweeting From Left to Right: Is Online Political Communication More Than an Echo Chamber?
a000981,evelyn,2020-04-24,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/WOI8EU,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WOI8EU,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/WOI8EU,dx.doi.org/10.7910/DVN/WOI8EU,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WOI8EU,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12276,2017,"Gaikwad, Nikhar; Nellis, Gareth",The Majority‐Minority Divide in Attitudes toward Internal Migration: Evidence from Mumbai
a000981,kongmanas,2020-04-06,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/WOI8EU,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WOI8EU,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/WOI8EU,dx.doi.org/10.7910/DVN/WOI8EU,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WOI8EU,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12276,2017,"Gaikwad, Nikhar; Nellis, Gareth",The Majority‐Minority Divide in Attitudes toward Internal Migration: Evidence from Mumbai
a000982,aniruddah,2020-05-11,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/LZGQOH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LZGQOH,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,http://dx.doi.org/10.7910/DVN/LZGQOH,dx.doi.org/10.7910/DVN/LZGQOH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LZGQOH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12294,2017,"Thrower, Sharece",To Revoke or Not Revoke? The Political Determinants of Executive Order Longevity
a000982,evelyn,2020-05-25,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/LZGQOH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LZGQOH,yes,NA,Harvard Dataverse Network,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/LZGQOH,dx.doi.org/10.7910/DVN/LZGQOH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LZGQOH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12294,2017,"Thrower, Sharece",To Revoke or Not Revoke? The Political Determinants of Executive Order Longevity
a000982,kongmanas,2020-04-13,yes,NA,yes,NA,yes,NA,1,1,http://dx.doi.org/10.7910/DVN/LZGQOH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LZGQOH,yes,NA,Harvard Dataverse,yes,NA,yes,NA,I didn't have any problems with this article,NA,http://dx.doi.org/10.7910/DVN/LZGQOH,dx.doi.org/10.7910/DVN/LZGQOH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LZGQOH,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12294,2017,"Thrower, Sharece",To Revoke or Not Revoke? The Political Determinants of Executive Order Longevity
a000990,michelle,2020-04-07,yes,NA,yes,NA,yes,NA,1,1,http://the-data.harvard.edu/dvn/dv/communication.,yes,NA,https://dataverse.harvard.edu/dataverse/communication,yes,NA,HAVARD DATAVERSE,yes,NA,yes,NA,I didn't have any problems with this article,http://thedata.harvard.edu/dvn/dv/communication,http://thedata.harvard.edu/dvn/dv/communication,thedata.harvard.edu/dvn/dv/communication,dataverse.harvard.edu/dataverse/communication,FALSE,valid redirection - confirmed,Psychological Science,10.1177/0956797615574699,2015,"Fan, Samantha P.; Liberman, Zoe; Keysar, Boaz; Kinzler, Katherine D.",The Exposure Advantage: Early Exposure to a Multilingual Environment Promotes Effective Communication
a000990,nguyenlam,2020-04-09,yes,NA,yes,NA,yes,NA,1,1,http://thedata.harvard.edu/dvn/dv/communication,yes,NA,https://dataverse.harvard.edu/dataverse/communication,yes,NA,Harvard Dataverse,yes,NA,yes,NA,Not have any problems,http://thedata.harvard.edu/dvn/dv/communication,http://thedata.harvard.edu/dvn/dv/communication,thedata.harvard.edu/dvn/dv/communication,dataverse.harvard.edu/dataverse/communication,FALSE,valid redirection - confirmed,Psychological Science,10.1177/0956797615574699,2015,"Fan, Samantha P.; Liberman, Zoe; Keysar, Boaz; Kinzler, Katherine D.",The Exposure Advantage: Early Exposure to a Multilingual Environment Promotes Effective Communication
a001011,aniruddah,2020-04-21,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/SBOMZD,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SBOMZD,yes,NA,Harvard Dataverse,yes,NA,yes,NA,No issues with this article.,NA,https://doi.org/10.7910/DVN/SBOMZD,doi.org/10.7910/DVN/SBOMZD,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SBOMZD,FALSE,link_url was a DOI shortcut to a Dataverse repo - was able to match unique info in link_url to unique info in resolved_url,American Journal of Political Science,10.1111/ajps.12403,2019,"Wratil, Christopher",Territorial Representation and the Opinion–Policy Linkage: Evidence from the European Union
