batch_id,coder,date_assigned,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0012,kongmanas,2020-04-03,2020-04-03,a000151,"Kubota, Jennifer T.; Li, Jian; Bar-David, Eyal; Banaji, Mahzarin R.; Phelps, Elizabeth A.",2015,All Claims in the Original Article Hold as Stated: A Response to Arkes (2015),Psychological Science,batch0012/a000151/a000151_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000156,"Quintus, Martin; Egloff, Boris; Wrzus, Cornelia",2017,Predictors of volitional personality change in younger and older adults: Response surface analyses signify the complementary perspectives of the self and knowledgeable others,Journal of Research in Personality,batch0012/a000156/a000156_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000158,"Garric, Clémentine; Sebaa, Aïda; Caetta, Florent; Perez, Céline; Savatovsky, Julien; Sergent, Claire; Chokron, Sylvie",2019,Dissociation between objective and subjective perceptual experiences in a population of hemianopic patients: A new form of blindsight?,Cortex,batch0012/a000158/a000158_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000169,"Sand, Anders; Nilsson, Mats E.",2017,"When Perception Trumps Reality: Perceived, Not Objective, Meaning of Primes Drives Stroop Priming",Psychological Science,batch0012/a000169/a000169_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000178,"Klein, Richard A.; Ratliff, Kate A.; Vianello, Michelangelo; Adams, Reginald B.; Bahník, Štěpán; Bernstein, Michael J.; Bocian, Konrad; Brandt, Mark J.; Brooks, Beach; Brumbaugh, Claudia Chloe; Cemalcilar, Zeynep; Chandler, Jesse; Cheong, Winnee; Davis, William E.; Devos, Thierry; Eisner, Matthew; Frankowska, Natalia; Furrow, David; Galliani, Elisa Maria; Hasselman, Fred; Hicks, Joshua A.; Hovermale, James F.; Hunt, S. Jane; Huntsinger, Jeffrey R.; IJzerman, Hans; John, Melissa-Sue; Joy-Gaba, Jennifer A.; Barry Kappes, Heather; Krueger, Lacy E.; Kurtz, Jaime; Levitan, Carmel A.; Mallett, Robyn K.; Morris, Wendy L.; Nelson, Anthony J.; Nier, Jason A.; Packard, Grant; Pilati, Ronaldo; Rutchick, Abraham M.; Schmidt, Kathleen; Skorinko, Jeanine L.; Smith, Robert; Steiner, Troy G.; Storbeck, Justin; Van Swol, Lyn M.; Thompson, Donna; van ‘t Veer, A. E.; Ann Vaughn, Leigh; Vranka, Marek; Wichman, Aaron L.; Woodzicka, Julie A.; Nosek, Brian A.",2014,Investigating Variation in Replicability: A “Many Labs” Replication Project,Social Psychology,batch0012/a000178/a000178_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000247,"Silberzahn, R.; Uhlmann, E. L.; Martin, D. P.; Anselmi, P.; Aust, F.; Awtrey, E.; Bahník, Š.; Bai, F.; Bannard, C.; Bonnier, E.; Carlsson, R.; Cheung, F.; Christensen, G.; Clay, R.; Craig, M. A.; Dalla Rosa, A.; Dam, L.; Evans, M. H.; Flores Cervantes, I.; Fong, N.; Gamez-Djokic, M.; Glenz, A.; Gordon-McKeon, S.; Heaton, T. J.; Hederos, K.; Heene, M.; Hofelich Mohr, A. J.; Högden, F.; Hui, K.; Johannesson, M.; Kalodimos, J.; Kaszubowski, E.; Kennedy, D. M.; Lei, R.; Lindsay, T. A.; Liverani, S.; Madan, C. R.; Molden, D.; Molleman, E.; Morey, R. D.; Mulder, L. B.; Nijstad, B. R.; Pope, N. G.; Pope, B.; Prenoveau, J. M.; Rink, F.; Robusto, E.; Roderique, H.; Sandberg, A.; Schlüter, E.; Schönbrodt, F. D.; Sherman, M. F.; Sommer, S. A.; Sotak, K.; Spain, S.; Spörlein, C.; Stafford, T.; Stefanutti, L.; Tauber, S.; Ullrich, J.; Vianello, M.; Wagenmakers, E.-J.; Witkowiak, M.; Yoon, S.; Nosek, B. A.",2018,"Many Analysts, One Data Set: Making Transparent How Variations in Analytic Choices Affect Results",Advances in Methods and Practices in Psychological Science,batch0012/a000247/a000247_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000257,"Gerrits, Robin; Van der Haegen, Lise; Brysbaert, Marc; Vingerhoets, Guy",2019,Laterality for recognizing written words and faces in the fusiform gyrus covaries with language dominance,Cortex,batch0012/a000257/a000257_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000320,"Beall, Alec T.; Hofer, Marlise K.; Schaller, Mark",2016,"Infections and Elections: Did an Ebola Outbreak Influence the 2014 U.S. Federal Elections (and if so, How)?",Psychological Science,batch0012/a000320/a000320_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000369,"Przybylski, Andrew K.; Weinstein, Netta",2019,Investigating the Motivational and Psychosocial Dynamics of Dysregulated Gaming: Evidence From a Preregistered Cohort Study,Clinical Psychological Science,batch0012/a000369/a000369_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000450,"Hotaling, Jared M.; Jarvstad, Andreas; Donkin, Chris; Newell, Ben R.",2019,How to Change the Weight of Rare Events in Decisions From Experience,Psychological Science,batch0012/a000450/a000450_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000557,"Klein, Richard A.; Vianello, Michelangelo; Hasselman, Fred; Adams, Byron G.; Adams, Reginald B.; Alper, Sinan; Aveyard, Mark; Axt, Jordan R.; Babalola, Mayowa T.; Bahník, Štěpán; Batra, Rishtee; Berkics, Mihály; Bernstein, Michael J.; Berry, Daniel R.; Bialobrzeska, Olga; Binan, Evans Dami; Bocian, Konrad; Brandt, Mark J.; Busching, Robert; Rédei, Anna Cabak; Cai, Huajian; Cambier, Fanny; Cantarero, Katarzyna; Carmichael, Cheryl L.; Ceric, Francisco; Chandler, Jesse; Chang, Jen-Ho; Chatard, Armand; Chen, Eva E.; Cheong, Winnee; Cicero, David C.; Coen, Sharon; Coleman, Jennifer A.; Collisson, Brian; Conway, Morgan A.; Corker, Katherine S.; Curran, Paul G.; Cushman, Fiery; Dagona, Zubairu K.; Dalgar, Ilker; Dalla Rosa, Anna; Davis, William E.; de Bruijn, Maaike; De Schutter, Leander; Devos, Thierry; de Vries, Marieke; Doğulu, Canay; Dozo, Nerisa; Dukes, Kristin Nicole; Dunham, Yarrow; Durrheim, Kevin; Ebersole, Charles R.; Edlund, John E.; Eller, Anja; English, Alexander Scott; Finck, Carolyn; Frankowska, Natalia; Freyre, Miguel-Ángel; Friedman, Mike; Galliani, Elisa Maria; Gandi, Joshua C.; Ghoshal, Tanuka; Giessner, Steffen R.; Gill, Tripat; Gnambs, Timo; Gómez, Ángel; González, Roberto; Graham, Jesse; Grahe, Jon E.; Grahek, Ivan; Green, Eva G. T.; Hai, Kakul; Haigh, Matthew; Haines, Elizabeth L.; Hall, Michael P.; Heffernan, Marie E.; Hicks, Joshua A.; Houdek, Petr; Huntsinger, Jeffrey R.; Huynh, Ho Phi; IJzerman, Hans; Inbar, Yoel; Innes-Ker, Åse H.; Jiménez-Leal, William; John, Melissa-Sue; Joy-Gaba, Jennifer A.; Kamiloğlu, Roza G.; Kappes, Heather Barry; Karabati, Serdar; Karick, Haruna; Keller, Victor N.; Kende, Anna; Kervyn, Nicolas; Knežević, Goran; Kovacs, Carrie; Krueger, Lacy E.; Kurapov, German; Kurtz, Jamie; Lakens, Daniël; Lazarević, Ljiljana B.; Levitan, Carmel A.; Lewis, Neil A.; Lins, Samuel; Lipsey, Nikolette P.; Losee, Joy E.; Maassen, Esther; Maitner, Angela T.; Malingumu, Winfrida; Mallett, Robyn K.; Marotta, Satia A.; Međedović, Janko; Mena-Pacheco, Fernando; Milfont, Taciano L.; Morris, Wendy L.; Murphy, Sean C.; Myachykov, Andriy; Neave, Nick; Neijenhuijs, Koen; Nelson, Anthony J.; Neto, Félix; Lee Nichols, Austin; Ocampo, Aaron; O’Donnell, Susan L.; Oikawa, Haruka; Oikawa, Masanori; Ong, Elsie; Orosz, Gábor; Osowiecka, Malgorzata; Packard, Grant; Pérez-Sánchez, Rolando; Petrović, Boban; Pilati, Ronaldo; Pinter, Brad; Podesta, Lysandra; Pogge, Gabrielle; Pollmann, Monique M. H.; Rutchick, Abraham M.; Saavedra, Patricio; Saeri, Alexander K.; Salomon, Erika; Schmidt, Kathleen; Schönbrodt, Felix D.; Sekerdej, Maciej B.; Sirlopú, David; Skorinko, Jeanine L. M.; Smith, Michael A.; Smith-Castro, Vanessa; Smolders, Karin C. H. J.; Sobkow, Agata; Sowden, Walter; Spachtholz, Philipp; Srivastava, Manini; Steiner, Troy G.; Stouten, Jeroen; Street, Chris N. H.; Sundfelt, Oskar K.; Szeto, Stephanie; Szumowska, Ewa; Tang, Andrew C. W.; Tanzer, Norbert; Tear, Morgan J.; Theriault, Jordan; Thomae, Manuela; Torres, David; Traczyk, Jakub; Tybur, Joshua M.; Ujhelyi, Adrienn; van Aert, Robbie C. M.; van Assen, Marcel A. L. M.; van der Hulst, Marije; van Lange, Paul A. M.; van ’t Veer, Anna Elisabeth; Vásquez- Echeverría, Alejandro; Ann Vaughn, Leigh; Vázquez, Alexandra; Vega, Luis Diego; Verniers, Catherine; Verschoor, Mark; Voermans, Ingrid P. J.; Vranka, Marek A.; Welch, Cheryl; Wichman, Aaron L.; Williams, Lisa A.; Wood, Michael; Woodzicka, Julie A.; Wronska, Marta K.; Young, Liane; Zelenski, John M.; Zhijia, Zeng; Nosek, Brian A.",2018,Many Labs 2: Investigating Variation in Replicability Across Samples and Settings,Advances in Methods and Practices in Psychological Science,batch0012/a000557/a000557_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000582,"Landa, Dimitri; Tyson, Scott A.",2017,Coercive Leadership,American Journal of Political Science,batch0012/a000582/a000582_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000601,"Otto, A. Ross; Fleming, Stephen M.; Glimcher, Paul W.",2016,Unexpected but Incidental Positive Outcomes Predict Real-World Gambling,Psychological Science,batch0012/a000601/a000601_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000608,"Srna, Shalena; Schrift, Rom Y.; Zauberman, Gal",2018,The Illusion of Multitasking and Its Positive Effect on Performance,Psychological Science,batch0012/a000608/a000608_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000624,"Wilder, Robert J.; Goodwin Davies, Amy; Embick, David",2019,Differences between morphological and repetition priming in auditory lexical decision: Implications for decompositional models,Cortex,batch0012/a000624/a000624_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000706,"Witkower, Zachary; Tracy, Jessica L.",2019,A Facial-Action Imposter: How Head Tilt Influences Perceptions of Dominance From a Neutral Face,Psychological Science,batch0012/a000706/a000706_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000708,"Tucker-Drob, Elliot M.; Bates, Timothy C.",2016,Large Cross-National Differences in Gene × Socioeconomic Status Interaction on Intelligence,Psychological Science,batch0012/a000708/a000708_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000736,"Kosmidis, Spyros",2018,International Constraints and Electoral Decisions: Does the Room to Maneuver Attenuate Economic Voting?,American Journal of Political Science,batch0012/a000736/a000736_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000747,"Thomas, Grant; Good, Jessica J.; Gross, Alexi R.",2015,Racial Athletic Stereotype Confirmation in College Football Recruiting,The Journal of Social Psychology,batch0012/a000747/a000747_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000748,"Yin, Jun; Csibra, Gergely",2015,Concept-Based Word Learning in Human Infants,Psychological Science,batch0012/a000748/a000748_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000943,"McConnell, Christopher; Margalit, Yotam; Malhotra, Neil; Levendusky, Matthew",2018,The Economic Consequences of Partisanship in a Polarized Era,American Journal of Political Science,batch0012/a000943/a000943_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000946,"Rougier, Marine; Muller, Dominique; Ric, François; Alexopoulos, Theodore; Batailler, Cédric; Smeding, Annique; Aubé, Benoite",2018,A new look at sensorimotor aspects in approach/avoidance tendencies: The role of visual whole-body movement information,Journal of Experimental Social Psychology,batch0012/a000946/a000946_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000955,"Yoo, Jiah; Miyamoto, Yuri; Rigotti, Attilio; Ryff, Carol D.",2017,Linking Positive Affect to Blood Lipids: A Cultural Perspective,Psychological Science,batch0012/a000955/a000955_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000981,"Gaikwad, Nikhar; Nellis, Gareth",2017,The Majority‐Minority Divide in Attitudes toward Internal Migration: Evidence from Mumbai,American Journal of Political Science,batch0012/a000981/a000981_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a000989,"Morry, Marian M.; Sucharyna, Tamara A.",2019,Relationship social comparisons in dating and marital relationships: Adding relationship social comparison interpretations,The Journal of Social Psychology,batch0012/a000989/a000989_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001132,"Bolton, David A. E.; Cole, David M.; Butler, Blake; Mansour, Mahmoud; Rydalch, Garrett; McDannald, Douglas W.; Schwartz, Sarah E.",2019,Motor preparation for compensatory reach-to-grasp responses when viewing a wall-mounted safety handle,Cortex,batch0012/a001132/a001132_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001216,"Vitriol, Joseph A.; Tagar, Michal Reifen; Federico, Christopher M.; Sawicki, Vanessa",2019,Ideological uncertainty and investment of the self in politics,Journal of Experimental Social Psychology,batch0012/a001216/a001216_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001231,"Amir, Dorsa; Jordan, Matthew R.; Rand, David G.",2018,"An uncertainty management perspective on long-run impacts of adversity: The influence of childhood socioeconomic status on risk, time, and social preferences",Journal of Experimental Social Psychology,batch0012/a001231/a001231_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001233,"Escribà-Folch, Abel; Meseguer, Covadonga; Wright, Joseph",2018,Remittances and Protest in Dictatorships,American Journal of Political Science,batch0012/a001233/a001233_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001246,"Epskamp, Sacha; van Borkulo, Claudia D.; van der Veen, Date C.; Servaas, Michelle N.; Isvoranu, Adela-Maria; Riese, Harriëtte; Cramer, Angélique O. J.",2018,Personalized Network Modeling in Psychopathology: The Importance of Contemporaneous and Temporal Connections,Clinical Psychological Science,batch0012/a001246/a001246_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001247,"Nakata, Tatsuya; Suzuki, Yuichi",2019,"Mixing Grammar Exercises Facilitates Long-Term Retention: Effects of Blocking, Interleaving, and Increasing Practice",The Modern Language Journal,batch0012/a001247/a001247_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001305,"Tankard, Margaret E.; Paluck, Elizabeth Levy",2017,The Effect of a Supreme Court Decision Regarding Gay Marriage on Social Norms and Personal Attitudes,Psychological Science,batch0012/a001305/a001305_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001369,"Kane, John V.; Barabas, Jason",2019,No Harm in Checking: Using Factual Manipulation Checks to Assess Attentiveness in Experiments,American Journal of Political Science,batch0012/a001369/a001369_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001377,"Pfund, Gabrielle N.; Miller-Perrin, Cindy; Rouse, Steven V.",2018,Factors Associated With Academic Nonprescribed Stimulant Use Among College Students,Psi Chi Journal of Psychological Research,batch0012/a001377/a001377_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001499,"Kappes, Andreas; Faber, Nadira S; Kahane, Guy; Savulescu, Julian; Crockett, Molly J",2018,Concern for Others Leads to Vicarious Optimism,Psychological Science,batch0012/a001499/a001499_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001556,"Boas, Taylor C.; Hidalgo, F. Daniel; Melo, Marcus André",2019,Norms versus Action: Why Voters Fail to Sanction Malfeasance in Brazil,American Journal of Political Science,batch0012/a001556/a001556_article.pdf
batch0012,kongmanas,2020-04-03,2020-04-03,a001568,"Köbis, Nils C.; Prooijen, Jan-Willem van; Righetti, Francesca; Lange, Paul A. M. Van",2017,The Road to Bribery and Corruption: Slippery Slope or Steep Cliff?,Psychological Science,batch0012/a001568/a001568_article.pdf
batch0013,oliver,2020-04-03,2020-04-03,a000045,"de Carvalho, Alex; He, Angela Xiaoxue; Lidz, Jeffrey; Christophe, Anne",2019,Prosody and Function Words Cue the Acquisition of Word Meanings in 18-Month-Old Infants,Psychological Science,batch0013/a000045/a000045_article.pdf
batch0013,oliver,2020-04-03,2020-04-03,a000050,"Oceja, Luis; Villegas, Marisol; Beramendi, Maite; Salgado, Sergio",2016,“You should (not) do that”: An Evaluative Model of Normative Appeals (EMNA),The Journal of Social Psychology,batch0013/a000050/a000050_article.pdf
batch0013,oliver,2020-04-03,2020-04-03,a000074,"Pinsof, David; Haselton, Martie",2016,The Political Divide Over Same-Sex Marriage: Mating Strategies in Conflict?,Psychological Science,batch0013/a000074/a000074_article.pdf
