study_id,coder,link_number,link_url,corrected_link_url,link_url_for_cleaning,link_url_cleaned,resolved_url,corrected_resolved_url,resolved_url_for_cleaning,resolved_url_cleaned
a000049,adrian,1,http://dx.doi.org/10.7910/DVN/DTFR60,NA,http://dx.doi.org/10.7910/DVN/DTFR60,dx.doi.org/10.7910/DVN/DTFR60,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DTFR60,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DTFR60,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DTFR60
a000049,matthew,1,http://dx.doi.org/10.7910/DVN/DTFR60,NA,http://dx.doi.org/10.7910/DVN/DTFR60,dx.doi.org/10.7910/DVN/DTFR60,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DTFR60,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DTFR60,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DTFR60
a000050,michelle,1,osf.io/2wjgn,NA,osf.io/2wjgn,osf.io/2wjgn,https://osf.io/2wjgn/,NA,https://osf.io/2wjgn/,osf.io/2wjgn
a000050,oliver,1,osf.io/2wjgn,NA,osf.io/2wjgn,osf.io/2wjgn,https://osf.io/2wjgn/,NA,https://osf.io/2wjgn/,osf.io/2wjgn
a000051,evelyn,1,https://ckan-rdm.up.pt/dataset/i3s-2019-001,NA,https://ckan-rdm.up.pt/dataset/i3s-2019-001,ckan-rdm.up.pt/dataset/i3s-2019-001,https://ckan-rdm.up.pt/dataset/i3s-2019-001,NA,https://ckan-rdm.up.pt/dataset/i3s-2019-001,ckan-rdm.up.pt/dataset/i3s-2019-001
a000051,sophia,1,https://ckan-rdm.up.pt/dataset/i3s-2019-001,NA,https://ckan-rdm.up.pt/dataset/i3s-2019-001,ckan-rdm.up.pt/dataset/i3s-2019-001,https://ckan-rdm.up.pt/dataset/i3s-2019-001,NA,https://ckan-rdm.up.pt/dataset/i3s-2019-001,ckan-rdm.up.pt/dataset/i3s-2019-001
a000054,evelyn,1,https://osf.io/hgcet/,NA,https://osf.io/hgcet/,osf.io/hgcet,https://osf.io/hgcet/,NA,https://osf.io/hgcet/,osf.io/hgcet
a000054,matthew,1,https://osf.io/hgcet/,NA,https://osf.io/hgcet/,osf.io/hgcet,https://osf.io/hgcet/,NA,https://osf.io/hgcet/,osf.io/hgcet
a000054,sophia,1,https://osf.io/hgcet/,NA,https://osf.io/hgcet/,osf.io/hgcet,https://osf.io/hgcet/,NA,https://osf.io/hgcet/,osf.io/hgcet
a000056,evelyn,1,https://osf.io/2b9hn/,NA,https://osf.io/2b9hn/,osf.io/2b9hn,https://osf.io/2b9hn/,NA,https://osf.io/2b9hn/,osf.io/2b9hn
a000056,sophia,1,https://osf.io/2b9hn/,NA,https://osf.io/2b9hn/,osf.io/2b9hn,https://osf.io/2b9hn,NA,https://osf.io/2b9hn,osf.io/2b9hn
a000057,phuong,1,https://osf.io/pqf9r/,NA,https://osf.io/pqf9r/,osf.io/pqf9r,https://osf.io/pqf9r/,NA,https://osf.io/pqf9r/,osf.io/pqf9r
a000057,sophia,1,https://osf.io/pqf9r/,NA,https://osf.io/pqf9r/,osf.io/pqf9r,https://osf.io/pqf9r/,NA,https://osf.io/pqf9r/,osf.io/pqf9r
a000061,evelyn,1,https://osf.io/w2xsr/,NA,https://osf.io/w2xsr/,osf.io/w2xsr,https://osf.io/w2xsr/,NA,https://osf.io/w2xsr/,osf.io/w2xsr
a000061,phuong,1,https://osf.io/w2xsr/,NA,https://osf.io/w2xsr/,osf.io/w2xsr,https://osf.io/w2xsr/,NA,https://osf.io/w2xsr/,osf.io/w2xsr
a000061,sophia,1,https://osf.io/w2xsr/,NA,https://osf.io/w2xsr/,osf.io/w2xsr,https://osf.io/w2xsr/,NA,https://osf.io/w2xsr/,osf.io/w2xsr
a000062,adrian,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,aniruddah,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,evelyn,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,kongmanas,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,matthew,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,michelle,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,nguyenlam,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,oliver,1,thedata.harvard.edu/dvn/dv/PainData,NA,thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,http://thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,phuong,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000062,sophia,1,http://thedata.harvard.edu/dvn/dv/PainData,NA,http://thedata.harvard.edu/dvn/dv/PainData,thedata.harvard.edu/dvn/dv/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,https://dataverse.harvard.edu/dataverse/PainData,dataverse.harvard.edu/dataverse/PainData
a000064,nguyenlam,1,https://osf.io/jpxat/quickfiles,NA,https://osf.io/jpxat/quickfiles,osf.io/jpxat/quickfiles,https://osf.io/jpxat/quickfiles,NA,https://osf.io/jpxat/quickfiles,osf.io/jpxat/quickfiles
a000064,sophia,1,https://osf.io/jpxat/quickfiles/,NA,https://osf.io/jpxat/quickfiles/,osf.io/jpxat/quickfiles,https://osf.io/jpxat/quickfiles/,NA,https://osf.io/jpxat/quickfiles/,osf.io/jpxat/quickfiles
a000066,michelle,1,https://osf.io/dtgaa/,NA,https://osf.io/dtgaa/,osf.io/dtgaa,https://osf.io/dtgaa/,NA,https://osf.io/dtgaa/,osf.io/dtgaa
a000066,sophia,1,https://osf.io/dtgaa/,NA,https://osf.io/dtgaa/,osf.io/dtgaa,https://osf.io/dtgaa/,NA,https://osf.io/dtgaa/,osf.io/dtgaa
a000067,nguyenlam,1,https://osf.io/nm8vf/,NA,https://osf.io/nm8vf/,osf.io/nm8vf,https://osf.io/nm8vf/,NA,https://osf.io/nm8vf/,osf.io/nm8vf
a000067,oliver,1,osf.io/nm8vf/,NA,osf.io/nm8vf/,osf.io/nm8vf,https://osf.io/nm8vf/,NA,https://osf.io/nm8vf/,osf.io/nm8vf
a000071,oliver,1,osf.io/856cs/,https://osf.io/856cs/,https://osf.io/856cs/,osf.io/856cs,https://osf.io/856cs/,NA,https://osf.io/856cs/,osf.io/856cs
a000071,steve,1,https://osf.io/856cs/,https://osf.io/856cs/,https://osf.io/856cs/,osf.io/856cs,https://osf.io/856cs/,NA,https://osf.io/856cs/,osf.io/856cs
a000071,steve,2,http://re3data.org/,http://re3data.org/,http://re3data.org/,re3data.org,https://www.re3data.org/,NA,https://www.re3data.org/,www.re3data.org
a000072,oliver,1,osf.io/56yz7/,NA,osf.io/56yz7/,osf.io/56yz7,https://osf.io/56yz7/,https://osf.io/56yz7/,https://osf.io/56yz7/,osf.io/56yz7
a000072,phuong,1,https://osf.io/56yz7,NA,https://osf.io/56yz7,osf.io/56yz7,https://osf.io/56yz7.,https://osf.io/56yz7/,https://osf.io/56yz7/,osf.io/56yz7
a000073,evelyn,1,https://osf.io/6zdnh,NA,https://osf.io/6zdnh,osf.io/6zdnh,https://osf.io/6zdnh,https://osf.io/6zdnh,https://osf.io/6zdnh,osf.io/6zdnh
a000073,oliver,1,osf.io/6zdnh/,NA,osf.io/6zdnh/,osf.io/6zdnh,https://osf.io/6zdnh/files/,https://osf.io/6zdnh,https://osf.io/6zdnh,osf.io/6zdnh
a000074,evelyn,1,https://osf.io/t9c52/,NA,https://osf.io/t9c52/,osf.io/t9c52,https://osf.io/t9c52/,NA,https://osf.io/t9c52/,osf.io/t9c52
a000074,kongmanas,1,https://osf.io/t9c52/,NA,https://osf.io/t9c52/,osf.io/t9c52,https://osf.io/t9c52,NA,https://osf.io/t9c52,osf.io/t9c52
a000074,oliver,1,osf.io/t9c52/,NA,osf.io/t9c52/,osf.io/t9c52,https://osf.io/t9c52,NA,https://osf.io/t9c52,osf.io/t9c52
a000075,michelle,1,https://osf.io/p8f7w/,NA,https://osf.io/p8f7w/,osf.io/p8f7w,https://osf.io/p8f7w/,NA,https://osf.io/p8f7w/,osf.io/p8f7w
a000075,phuong,1,https://osf.io/p8f7w/,NA,https://osf.io/p8f7w/,osf.io/p8f7w,https://osf.io/p8f7w/,NA,https://osf.io/p8f7w/,osf.io/p8f7w
a000077,sophia,1,http://bit.ly/2mLcXyu,http://bit.ly/2mLcXyu,http://bit.ly/2mLcXyu,bit.ly/2mLcXyu,https://osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b,https://osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b,https://osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b,osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b
a000077,steve,1,http://bit.ly/2mLcXyu,http://bit.ly/2mLcXyu,http://bit.ly/2mLcXyu,bit.ly/2mLcXyu,https://osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b,https://osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b,https://osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b,osf.io/ygy5e/?view_only=eca3d2740b3d4db38e9db0c67083861b
a000080,evelyn,1,https://osf.io/4x8tn/,NA,https://osf.io/4x8tn/,osf.io/4x8tn,https://osf.io/4x8tn/,NA,https://osf.io/4x8tn/,osf.io/4x8tn
a000080,kongmanas,1,https://osf.io/4x8tn/,NA,https://osf.io/4x8tn/,osf.io/4x8tn,https://osf.io/4x8tn/,NA,https://osf.io/4x8tn/,osf.io/4x8tn
a000080,sophia,1,https://osf.io/4x8tn/,NA,https://osf.io/4x8tn/,osf.io/4x8tn,https://osf.io/4x8tn/,NA,https://osf.io/4x8tn/,osf.io/4x8tn
a000081,michelle,3,https://osf.io/cdev3/,NA,https://osf.io/cdev3/,osf.io/cdev3,https://osf.io/cdev3/,NA,https://osf.io/cdev3/,osf.io/cdev3
a000081,sophia,3,https://osf.io/cdev3/,NA,https://osf.io/cdev3/,osf.io/cdev3,https://osf.io/cdev3/,NA,https://osf.io/cdev3/,osf.io/cdev3
a000081,michelle,2,https://osf.io/q9jy3/,NA,https://osf.io/q9jy3/,osf.io/q9jy3,https://osf.io/q9jy3/,NA,https://osf.io/q9jy3/,osf.io/q9jy3
a000081,sophia,2,https://osf.io/q9jy3/,NA,https://osf.io/q9jy3/,osf.io/q9jy3,https://osf.io/q9jy3/,NA,https://osf.io/q9jy3/,osf.io/q9jy3
a000081,michelle,4,https://osf.io/uj2dr/,NA,https://osf.io/uj2dr/,osf.io/uj2dr,https://osf.io/uj2dr/,NA,https://osf.io/uj2dr/,osf.io/uj2dr
a000081,sophia,4,https://osf.io/uj2dr/,NA,https://osf.io/uj2dr/,osf.io/uj2dr,https://osf.io/uj2dr/,NA,https://osf.io/uj2dr/,osf.io/uj2dr
a000081,michelle,1,https://osf.io/x7pgq/,NA,https://osf.io/x7pgq/,osf.io/x7pgq,https://osf.io/x7pgq/,NA,https://osf.io/x7pgq/,osf.io/x7pgq
a000081,sophia,1,https://osf.io/x7pgq/,NA,https://osf.io/x7pgq/,osf.io/x7pgq,https://osf.io/x7pgq/,NA,https://osf.io/x7pgq/,osf.io/x7pgq
a000082,michelle,1,https://osf.io/anc5m/,NA,https://osf.io/anc5m/,osf.io/anc5m,https://osf.io/anc5m/,NA,https://osf.io/anc5m/,osf.io/anc5m
a000082,oliver,1,osf.io/anc5m/,NA,osf.io/anc5m/,osf.io/anc5m,https://osf.io/anc5m/,NA,https://osf.io/anc5m/,osf.io/anc5m
a000082,steve,1,https://osf.io/anc5m,NA,https://osf.io/anc5m,osf.io/anc5m,https://osf.io/anc5m/,NA,https://osf.io/anc5m/,osf.io/anc5m
a000083,matthew,1,https://osf.io/rmjtg,NA,https://osf.io/rmjtg,osf.io/rmjtg,https://osf.io/rmjtg/,NA,https://osf.io/rmjtg/,osf.io/rmjtg
a000083,oliver,1,osf.io/rmjtg,NA,osf.io/rmjtg,osf.io/rmjtg,http://osf.io/rmjtg,NA,http://osf.io/rmjtg,osf.io/rmjtg
a000084,evelyn,1,https://osf.io/54yzr/,NA,https://osf.io/54yzr/,osf.io/54yzr,https://osf.io/54yzr/,NA,https://osf.io/54yzr/,osf.io/54yzr
a000084,oliver,1,osf.io/54yzr/,NA,osf.io/54yzr/,osf.io/54yzr,https://osf.io/54yzr/,NA,https://osf.io/54yzr/,osf.io/54yzr
a000085,michelle,1,https://osf.io/zudxp/,NA,https://osf.io/zudxp/,osf.io/zudxp,https://osf.io/zudxp/,NA,https://osf.io/zudxp/,osf.io/zudxp
a000085,phuong,1,https://osf.io/zudxp/,NA,https://osf.io/zudxp/,osf.io/zudxp,https://osf.io/zudxp/,NA,https://osf.io/zudxp/,osf.io/zudxp
a000088,evelyn,1,https://osf.io/6u4wh/,NA,https://osf.io/6u4wh/,osf.io/6u4wh,https://osf.io/6u4wh/,NA,https://osf.io/6u4wh/,osf.io/6u4wh
a000088,michelle,1,https://osf.io/6u4wh,NA,https://osf.io/6u4wh,osf.io/6u4wh,https://osf.io/6u4wh/,NA,https://osf.io/6u4wh/,osf.io/6u4wh
a000089,aniruddah,1,https://osf.io/3htpj/,NA,https://osf.io/3htpj/,osf.io/3htpj,https://osf.io/3htpj/,NA,https://osf.io/3htpj/,osf.io/3htpj
a000089,sophia,1,https://osf.io/3htpj/,NA,https://osf.io/3htpj/,osf.io/3htpj,https://osf.io/3htpj/,NA,https://osf.io/3htpj/,osf.io/3htpj
a000090,adrian,1,https://osf.io/e9mhc/,NA,https://osf.io/e9mhc/,osf.io/e9mhc,https://osf.io/e9mhc,NA,https://osf.io/e9mhc,osf.io/e9mhc
a000090,aniruddah,1,https://osf.io/e9mhc/,NA,https://osf.io/e9mhc/,osf.io/e9mhc,https://osf.io/e9mhc,NA,https://osf.io/e9mhc,osf.io/e9mhc
a000090,kongmanas,1,https://osf.io/e9mhc/,NA,https://osf.io/e9mhc/,osf.io/e9mhc,https://osf.io/e9mhc,NA,https://osf.io/e9mhc,osf.io/e9mhc
a000093,oliver,1,osf.io/uyadw/,NA,osf.io/uyadw/,osf.io/uyadw,https://osf.io/uyadw/,NA,https://osf.io/uyadw/,osf.io/uyadw
a000093,sophia,1,https://osf.io/uyadw/,NA,https://osf.io/uyadw/,osf.io/uyadw,https://osf.io/uyadw/,NA,https://osf.io/uyadw/,osf.io/uyadw
a000096,evelyn,1,https://osf.io/9246v,NA,https://osf.io/9246v,osf.io/9246v,https://osf.io/9246v,NA,https://osf.io/9246v,osf.io/9246v
a000096,sophia,1,https://osf.io/9246v/,NA,https://osf.io/9246v/,osf.io/9246v,https://osf.io/9246v/,NA,https://osf.io/9246v/,osf.io/9246v
a000097,nguyenlam,1,https://osf.io/tqzkd/,NA,https://osf.io/tqzkd/,osf.io/tqzkd,https://osf.io/tqzkd,NA,https://osf.io/tqzkd,osf.io/tqzkd
a000097,sophia,1,https://osf.io/tqzkd/,NA,https://osf.io/tqzkd/,osf.io/tqzkd,https://osf.io/tqzkd/,NA,https://osf.io/tqzkd/,osf.io/tqzkd
a000098,andy,1,https://osf.io/nft5c,NA,https://osf.io/nft5c,osf.io/nft5c,https://osf.io/nft5c/,NA,https://osf.io/nft5c/,osf.io/nft5c
a000098,evelyn,1,https://osf.io/nft5c/,NA,https://osf.io/nft5c/,osf.io/nft5c,https://osf.io/nft5c/,NA,https://osf.io/nft5c/,osf.io/nft5c
a000098,steve,1,https://osf.io/nft5c,NA,https://osf.io/nft5c,osf.io/nft5c,https://osf.io/nft5c/,NA,https://osf.io/nft5c/,osf.io/nft5c
a000099,michelle,1,https://osf.io/4dau5/,https://osf.io/4dau5/,https://osf.io/4dau5/,osf.io/4dau5,https://osf.io/4dau5/,NA,https://osf.io/4dau5/,osf.io/4dau5
a000099,steve,1,https://osf.io/4dau5/,https://osf.io/4dau5/,https://osf.io/4dau5/,osf.io/4dau5,https://osf.io/4dau5/,NA,https://osf.io/4dau5/,osf.io/4dau5
a000100,evelyn,1,https://osf.io/z6sdm/,https://doi.org/10.17605/OSF.IO/Z6SDM,https://doi.org/10.17605/OSF.IO/Z6SDM,doi.org/10.17605/OSF.IO/Z6SDM,https://osf.io/z6sdm/,NA,https://osf.io/z6sdm/,osf.io/z6sdm
a000100,kongmanas,1,https://doi.org/10.17605/OSF.IO/Z6SDM,https://doi.org/10.17605/OSF.IO/Z6SDM,https://doi.org/10.17605/OSF.IO/Z6SDM,doi.org/10.17605/OSF.IO/Z6SDM,https://osf.io/z6sdm/,NA,https://osf.io/z6sdm/,osf.io/z6sdm
a000100,phuong,1,https://doi.org/10.17605/OSF.IO/Z6SDM,https://doi.org/10.17605/OSF.IO/Z6SDM,https://doi.org/10.17605/OSF.IO/Z6SDM,doi.org/10.17605/OSF.IO/Z6SDM,https://osf.io/z6sdm/,NA,https://osf.io/z6sdm/,osf.io/z6sdm
a000101,aniruddah,1,https://osf.io/etrcd/,NA,https://osf.io/etrcd/,osf.io/etrcd,https://osf.io/etrcd/,NA,https://osf.io/etrcd/,osf.io/etrcd
a000101,oliver,1,osf.io/etrcd/,NA,osf.io/etrcd/,osf.io/etrcd,https://osf.io/etrcd/,NA,https://osf.io/etrcd/,osf.io/etrcd
a000103,kongmanas,1,http://doi.org/10.7910/DVN/VEPHLS,NA,http://doi.org/10.7910/DVN/VEPHLS,doi.org/10.7910/DVN/VEPHLS,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VEPHLS,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VEPHLS,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VEPHLS
a000103,oliver,1,doi.org/10.7910/DVN/VEPHLS,NA,doi.org/10.7910/DVN/VEPHLS,doi.org/10.7910/DVN/VEPHLS,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VEPHLS,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VEPHLS,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VEPHLS
a000104,michelle,1,http://thedata.harvard.edu/dvn/dv/kenswan,NA,http://thedata.harvard.edu/dvn/dv/kenswan,thedata.harvard.edu/dvn/dv/kenswan,https://dataverse.harvard.edu/dataverse/kenswan,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095
a000104,oliver,1,thedata.harvard.edu/dvn/dv/kenswan.,NA,thedata.harvard.edu/dvn/dv/kenswan.,thedata.harvard.edu/dvn/dv/kenswan,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095
a000104,steve,1,http://thedata.harvard.edu/dvn/dv/kenswan,NA,http://thedata.harvard.edu/dvn/dv/kenswan,thedata.harvard.edu/dvn/dv/kenswan,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095
a000105,adrian,1,https://osf.io/4zwsd/,NA,https://osf.io/4zwsd/,osf.io/4zwsd,https://osf.io/4zwsd/,NA,https://osf.io/4zwsd/,osf.io/4zwsd
a000105,nguyenlam,1,https://osf.io/4zwsd,NA,https://osf.io/4zwsd,osf.io/4zwsd,https://osf.io/4zwsd/,NA,https://osf.io/4zwsd/,osf.io/4zwsd
a000106,evelyn,1,https://doi.org/10.7910/DVN/CQXHTH,NA,https://doi.org/10.7910/DVN/CQXHTH,doi.org/10.7910/DVN/CQXHTH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CQXHTH,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CQXHTH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CQXHTH
a000106,sophia,1,https://doi.org/10.7910/DVN/CQXHTH,NA,https://doi.org/10.7910/DVN/CQXHTH,doi.org/10.7910/DVN/CQXHTH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CQXHTH,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CQXHTH,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/CQXHTH
a000107,evelyn,1,https://osf.io/4bsw8/,NA,https://osf.io/4bsw8/,osf.io/4bsw8,https://osf.io/4bsw8/,NA,https://osf.io/4bsw8/,osf.io/4bsw8
a000107,matthew,1,https://osf.io/4bsw8/,NA,https://osf.io/4bsw8/,osf.io/4bsw8,https://osf.io/4bsw8/,NA,https://osf.io/4bsw8/,osf.io/4bsw8
a000108,michelle,1,https://doi.org/10.5061/dryad.cn20jv8,NA,https://doi.org/10.5061/dryad.cn20jv8,doi.org/10.5061/dryad.cn20jv8,https://datadryad.org/stash/dataset/doi:10.5061/dryad.cn20jv8,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.cn20jv8,datadryad.org/stash/dataset/doi:10.5061/dryad.cn20jv8
a000108,steve,1,https://doi.org/10.5061/dryad.cn20jv8,NA,https://doi.org/10.5061/dryad.cn20jv8,doi.org/10.5061/dryad.cn20jv8,https://datadryad.org/stash/dataset/doi:10.5061/dryad.cn20jv8,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.cn20jv8,datadryad.org/stash/dataset/doi:10.5061/dryad.cn20jv8
a000109,evelyn,1,https://osf.io/2ckz9,NA,https://osf.io/2ckz9,osf.io/2ckz9,https://osf.io/2ckz9,NA,https://osf.io/2ckz9,osf.io/2ckz9
a000109,sophia,1,https://osf.io/2ckz9/,NA,https://osf.io/2ckz9/,osf.io/2ckz9,https://osf.io/2ckz9/,NA,https://osf.io/2ckz9/,osf.io/2ckz9
a000110,evelyn,1,https://osf.io/4d2ve/,https://osf.io/4d2ve/,https://osf.io/4d2ve/,osf.io/4d2ve,https://osf.io/4d2ve/,NA,https://osf.io/4d2ve/,osf.io/4d2ve
a000110,michelle,1,https://osf.io/4d2ve/,https://osf.io/4d2ve/,https://osf.io/4d2ve/,osf.io/4d2ve,https://osf.io/4d2ve/,NA,https://osf.io/4d2ve/,osf.io/4d2ve
a000112,michelle,1,https://osf.io/wcuhx/,NA,https://osf.io/wcuhx/,osf.io/wcuhx,https://osf.io/wcuhx/,NA,https://osf.io/wcuhx/,osf.io/wcuhx
a000112,steve,1,https://osf.io/wcuhx/,NA,https://osf.io/wcuhx/,osf.io/wcuhx,https://osf.io/wcuhx/,NA,https://osf.io/wcuhx/,osf.io/wcuhx
a000115,andy,1,https://osf.io/m35b8/,NA,https://osf.io/m35b8/,osf.io/m35b8,https://osf.io/m35b8/,NA,https://osf.io/m35b8/,osf.io/m35b8
a000115,michelle,1,https://osf.io/m35b8/,NA,https://osf.io/m35b8/,osf.io/m35b8,https://osf.io/m35b8/,NA,https://osf.io/m35b8/,osf.io/m35b8
a000115,steve,1,https://osf.io/m35b8/,NA,https://osf.io/m35b8/,osf.io/m35b8,https://osf.io/m35b8/,NA,https://osf.io/m35b8/,osf.io/m35b8
a000116,andy,1,https://osf.io/gzytb/,NA,https://osf.io/gzytb/,osf.io/gzytb,https://osf.io/gzytb/,NA,https://osf.io/gzytb/,osf.io/gzytb
a000116,steve,1,https://osf.io/gzytb/,NA,https://osf.io/gzytb/,osf.io/gzytb,https://osf.io/gzytb/,NA,https://osf.io/gzytb/,osf.io/gzytb
a000117,andy,1,http://archaeologydataservice.ac.uk/archives/view/greylit/,NA,http://archaeologydataservice.ac.uk/archives/view/greylit/,archaeologydataservice.ac.uk/archives/view/greylit,https://archaeologydataservice.ac.uk/archives/view/greylit/,NA,https://archaeologydataservice.ac.uk/archives/view/greylit/,archaeologydataservice.ac.uk/archives/view/greylit
a000117,steve,1,http://archaeologydataservice.ac.uk/archives/view/greylit/,NA,http://archaeologydataservice.ac.uk/archives/view/greylit/,archaeologydataservice.ac.uk/archives/view/greylit,https://archaeologydataservice.ac.uk/archives/view/greylit/,NA,https://archaeologydataservice.ac.uk/archives/view/greylit/,archaeologydataservice.ac.uk/archives/view/greylit
a000118,aniruddah,1,osf.io/b5sar,osf.io/b5sar/,osf.io/b5sar/,osf.io/b5sar,https://osf.io/b5sar/,NA,https://osf.io/b5sar/,osf.io/b5sar
a000118,kongmanas,1,osf.io/b5sar/,osf.io/b5sar/,osf.io/b5sar/,osf.io/b5sar,https://osf.io/b5sar/,NA,https://osf.io/b5sar/,osf.io/b5sar
a000119,kongmanas,1,https://osf.io/3ymbu/,NA,https://osf.io/3ymbu/,osf.io/3ymbu,https://osf.io/3ymbu,https://osf.io/3ymbu,https://osf.io/3ymbu,osf.io/3ymbu
